media_id,genre_id
112830,Romance
113399,Drama
113399,Fantasy
113399,Romance
20613,Action
20613,Adventure
20613,Drama
20613,Fantasy
20613,Horror
20613,Psychological
20613,Thriller
55132,Action
55132,Adventure
55132,Drama
55132,Fantasy
55132,Horror
85400,Action
85400,Adventure
85400,Fantasy
95840,Action
95840,Drama
95840,Fantasy
95840,Horror
99886,Action
99886,Drama
99886,Fantasy
20775,Comedy
20775,Ecchi
98314,Drama
98314,Mystery
98314,Psychological
85793,Drama
85793,Mystery
85793,Psychological
132001,Drama
132001,Psychological
107622,Comedy
99271,Comedy
100876,Drama
100876,Mystery
100876,Psychological
96626,Drama
96626,Mystery
96626,Psychological
141351,Drama
141351,Mystery
141351,Psychological
104888,Comedy
104888,Slice of Life
131001,Drama
131001,Psychological
106174,Drama
106174,Psychological
21311,Action
21311,Comedy
21311,Mystery
21311,Supernatural
21679,Action
21679,Comedy
21679,Mystery
21679,Supernatural
123117,Action
123117,Drama
123117,Mystery
123117,Supernatural
85307,Action
85307,Drama
85307,Mystery
85307,Supernatural
21791,Action
21791,Comedy
21791,Mystery
21791,Supernatural
103223,Action
103223,Comedy
103223,Mystery
103223,Supernatural
155713,Action
155713,Drama
155713,Mystery
155713,Supernatural
123126,Action
123126,Drama
123126,Mystery
123126,Supernatural
141249,Action
141249,Comedy
141249,Mystery
141249,Supernatural
163263,Action
163263,Comedy
163263,Mystery
163263,Supernatural
123118,Action
123118,Drama
123118,Mystery
123118,Supernatural
130080,Action
130080,Drama
130080,Mystery
130080,Supernatural
126122,Action
126122,Comedy
126122,Slice of Life
126122,Supernatural
130651,Action
130651,Comedy
130651,Slice of Life
130651,Supernatural
130860,Action
130860,Comedy
130860,Slice of Life
130860,Supernatural
131131,Action
131131,Comedy
131131,Slice of Life
131131,Supernatural
161892,Action
161892,Comedy
161892,Slice of Life
161892,Supernatural
97204,Mystery
97204,Supernatural
104030,Action
104030,Mystery
104030,Supernatural
98384,Action
98384,Comedy
98384,Mystery
98384,Supernatural
123124,Action
123124,Drama
123124,Mystery
123124,Supernatural
87401,Comedy
87401,Slice of Life
87401,Supernatural
120150,Comedy
120150,Slice of Life
120150,Supernatural
123121,Action
123121,Drama
123121,Mystery
123121,Supernatural
123125,Action
123125,Drama
123125,Mystery
123125,Supernatural
114998,Action
114998,Drama
114998,Mystery
114998,Supernatural
107519,Action
107519,Mystery
20829,Action
20829,Drama
20829,Fantasy
20829,Mystery
20829,Supernatural
20993,Action
20993,Drama
20993,Fantasy
20993,Supernatural
21765,Comedy
21765,Supernatural
21586,Action
21586,Drama
21586,Fantasy
21586,Supernatural
73661,Action
73661,Drama
73661,Mystery
73661,Supernatural
85568,Action
85568,Drama
85568,Supernatural
104298,Action
104298,Drama
104298,Supernatural
103253,Action
103253,Drama
103253,Supernatural
87172,Action
87172,Drama
87172,Supernatural
21483,Action
21483,Comedy
21483,Sci-Fi
21483,Supernatural
18153,Action
18153,Drama
18153,Fantasy
18153,Slice of Life
18153,Supernatural
20768,Drama
20768,Fantasy
20768,Slice of Life
20768,Supernatural
20963,Action
20963,Drama
20963,Fantasy
20963,Romance
20963,Slice of Life
20963,Supernatural
80117,Fantasy
80117,Slice of Life
80117,Supernatural
17813,Action
17813,Supernatural
20779,Drama
20779,Fantasy
20779,Mystery
20779,Supernatural
20524,Comedy
20531,Slice of Life
20531,Supernatural
101165,Action
101165,Adventure
101165,Fantasy
87320,Action
87320,Fantasy
129188,Action
129188,Adventure
129188,Fantasy
87321,Action
87321,Adventure
87321,Drama
87321,Fantasy
101863,Action
101863,Adventure
101863,Fantasy
117258,Action
117258,Adventure
117258,Drama
117258,Fantasy
117258,Horror
108172,Action
108172,Adventure
108172,Drama
108172,Fantasy
108172,Horror
121174,Action
121174,Fantasy
108623,Action
108623,Adventure
108623,Fantasy
100117,Action
100117,Adventure
100117,Drama
100117,Fantasy
105865,Action
105865,Drama
105865,Fantasy
159132,Adventure
159132,Fantasy
159132,Slice of Life
15583,Action
15583,Comedy
15583,Ecchi
15583,Fantasy
15583,Mecha
15583,Romance
15583,Sci-Fi
17641,Comedy
17641,Ecchi
17641,Romance
17641,Sci-Fi
19163,Action
19163,Comedy
19163,Ecchi
19163,Fantasy
19163,Mecha
19163,Romance
19163,Sci-Fi
67523,Comedy
67523,Mecha
67523,Romance
67523,Sci-Fi
80931,Action
80931,Sci-Fi
72139,Comedy
72139,Romance
72139,Slice of Life
91291,Romance
91291,Slice of Life
109712,Sci-Fi
121034,Sci-Fi
111852,Sci-Fi
100722,Action
100722,Comedy
100722,Ecchi
100722,Fantasy
100722,Mecha
100722,Romance
100722,Sci-Fi
116605,Comedy
116605,Ecchi
116605,Mecha
116605,Romance
116605,Sci-Fi
151380,Action
151380,Comedy
151380,Ecchi
151380,Fantasy
151380,Mecha
151380,Romance
151380,Sci-Fi
20741,Action
20741,Comedy
20741,Ecchi
20741,Fantasy
20741,Mecha
20741,Romance
20767,Fantasy
20767,Romance
20767,Slice of Life
85942,Comedy
85942,Ecchi
85942,Romance
85942,Slice of Life
91290,Mecha
91290,Romance
91290,Sci-Fi
67163,Mecha
67163,Romance
67163,Sci-Fi
169724,Mystery
169724,Supernatural
21092,Action
21092,Ecchi
21092,Fantasy
21092,Romance
85465,Action
85465,Ecchi
85465,Fantasy
85465,Romance
85370,Action
85370,Fantasy
85370,Romance
20727,Action
20727,Comedy
20727,Supernatural
21640,Action
21640,Comedy
21640,Supernatural
42994,Action
42994,Comedy
42994,Supernatural
46628,Action
46628,Comedy
46628,Fantasy
46628,Horror
46628,Supernatural
87057,Action
87057,Supernatural
86771,Action
86771,Comedy
86771,Supernatural
152930,Action
152930,Comedy
152930,Supernatural
97886,Action
97886,Comedy
97886,Supernatural
101695,Action
101695,Comedy
101695,Supernatural
99629,Action
99629,Adventure
99629,Horror
99629,Psychological
99629,Thriller
104243,Adventure
104243,Horror
104243,Psychological
104243,Thriller
86837,Action
86837,Adventure
86837,Horror
86837,Psychological
86837,Thriller
101358,Adventure
101358,Comedy
101357,Thriller
100054,Adventure
100054,Drama
100054,Horror
100054,Thriller
21421,Drama
21421,Romance
21421,Sci-Fi
20457,Action
20457,Drama
20457,Mystery
20457,Sci-Fi
99281,Fantasy
99281,Mahou Shoujo
75597,Action
75597,Mystery
75597,Sci-Fi
75559,Action
75559,Mystery
75559,Sci-Fi
20631,Action
20631,Comedy
20631,Ecchi
20631,Fantasy
20631,Romance
21064,Action
21064,Comedy
21064,Ecchi
21064,Fantasy
21064,Romance
21874,Action
21874,Comedy
21874,Ecchi
21874,Fantasy
21874,Romance
103631,Action
103631,Comedy
103631,Ecchi
103631,Fantasy
103631,Romance
54822,Action
54822,Comedy
54822,Ecchi
54822,Fantasy
54822,Romance
111750,Action
111750,Ecchi
111750,Fantasy
111750,Romance
96205,Action
96205,Fantasy
139470,Comedy
139470,Ecchi
139470,Fantasy
154129,Action
154129,Comedy
154129,Drama
154129,Ecchi
154129,Fantasy
154129,Romance
107891,Comedy
107891,Ecchi
107891,Supernatural
97459,Comedy
97459,Ecchi
97459,Fantasy
97459,Supernatural
102811,Action
102811,Ecchi
102811,Fantasy
4654,Action
4654,Sci-Fi
4654,Supernatural
5955,Comedy
10249,Comedy
8937,Action
8937,Sci-Fi
8937,Supernatural
42854,Action
42854,Comedy
42854,Fantasy
42854,Romance
42854,Sci-Fi
37775,Action
37775,Comedy
37775,Fantasy
37775,Romance
37775,Sci-Fi
61651,Comedy
61651,Supernatural
100185,Action
100185,Sci-Fi
100185,Supernatural
107692,Comedy
37776,Action
37776,Comedy
37776,Sci-Fi
98817,Action
98817,Comedy
98817,Sci-Fi
137145,Action
137145,Comedy
137145,Sci-Fi
88929,Comedy
88929,Slice of Life
148355,Comedy
107748,Action
107748,Comedy
107748,Sci-Fi
6213,Action
6213,Fantasy
6213,Sci-Fi
9063,Comedy
9063,Ecchi
9047,Action
9047,Fantasy
9047,Sci-Fi
16049,Action
16049,Fantasy
16049,Sci-Fi
20686,Action
20686,Fantasy
20686,Sci-Fi
104462,Action
104462,Sci-Fi
122041,Comedy
19697,Comedy
19697,Sci-Fi
8023,Comedy
148301,Sci-Fi
129966,Comedy
129966,Ecchi
129966,Sci-Fi
129966,Supernatural
57843,Action
57843,Comedy
57843,Sci-Fi
120631,Action
120631,Comedy
120631,Fantasy
120631,Sci-Fi
113891,Action
113891,Comedy
113891,Fantasy
113891,Sci-Fi
54875,Action
54875,Comedy
54875,Fantasy
54875,Sci-Fi
58973,Action
58973,Comedy
58973,Sci-Fi
116278,Comedy
116278,Supernatural
63391,Comedy
91305,Comedy
91305,Slice of Life
111294,Action
111294,Sci-Fi
85322,Sci-Fi
96260,Comedy
104463,Action
104463,Sci-Fi
112031,Supernatural
78923,Action
78923,Fantasy
78923,Sci-Fi
78923,Supernatural
11743,Action
11743,Music
11743,Sci-Fi
20035,Action
20035,Sci-Fi
61649,Action
61649,Comedy
61649,Supernatural
97250,Action
97250,Fantasy
97250,Sci-Fi
97250,Supernatural
135335,Action
135335,Fantasy
135335,Sci-Fi
135335,Supernatural
53382,Action
53382,Drama
53382,Mecha
53382,Sci-Fi
94432,Action
94432,Drama
94432,Mecha
94432,Sci-Fi
93085,Action
93085,Sci-Fi
50947,Action
50947,Mecha
50947,Sci-Fi
20881,Action
20881,Comedy
20881,Mecha
20881,Sci-Fi
74025,Comedy
74025,Romance
74027,Comedy
74027,Fantasy
74027,Horror
74027,Romance
90902,Action
90902,Psychological
90902,Sci-Fi
90902,Supernatural
73693,Comedy
73693,Fantasy
73693,Sci-Fi
73693,Supernatural
159459,Action
159459,Sci-Fi
162615,Action
162615,Sci-Fi
125268,Comedy
125268,Slice of Life
21711,Action
21711,Drama
21711,Psychological
98778,Action
98778,Drama
104396,Comedy
20994,Action
20994,Adventure
20994,Fantasy
86473,Action
86473,Adventure
86473,Drama
86473,Fantasy
93857,Comedy
93857,Fantasy
93857,Slice of Life
96547,Comedy
96547,Slice of Life
103142,Comedy
103142,Fantasy
103142,Mahou Shoujo
21364,Action
21364,Adventure
21364,Fantasy
71733,Adventure
71733,Fantasy
87130,Comedy
87130,Drama
87130,Fantasy
87130,Slice of Life
96571,Action
96571,Fantasy
162280,Action
162280,Fantasy
121458,Action
121458,Adventure
121458,Drama
121458,Fantasy
21700,Action
21700,Comedy
21700,Fantasy
86432,Action
86432,Ecchi
86432,Fantasy
86646,Action
86646,Fantasy
97054,Action
97054,Fantasy
14467,Action
14467,Mystery
14467,Supernatural
77030,Supernatural
21798,Action
21798,Supernatural
102346,Action
102346,Supernatural
109670,Comedy
109670,Music
102347,Action
102347,Supernatural
102348,Action
102348,Supernatural
102349,Action
102349,Supernatural
71435,Action
71435,Supernatural
85195,Action
85195,Supernatural
77028,Supernatural
102350,Action
102350,Drama
102350,Supernatural
85523,Supernatural
85524,Supernatural
16904,Action
16904,Supernatural
20913,Action
20913,Supernatural
96069,Action
96069,Supernatural
86438,Action
86438,Supernatural
94692,Action
94692,Supernatural
85261,Action
85261,Supernatural
85798,Action
85798,Supernatural
81769,Supernatural
85680,Comedy
75451,Action
75451,Supernatural
934,Horror
934,Mystery
934,Psychological
934,Supernatural
934,Thriller
92544,Drama
92544,Horror
92544,Mystery
92544,Psychological
92545,Drama
92545,Horror
92545,Mystery
92545,Psychological
1889,Horror
1889,Mystery
1889,Psychological
1889,Supernatural
1889,Thriller
92546,Drama
92546,Horror
92546,Mystery
92546,Psychological
92547,Drama
92547,Horror
92547,Mystery
92547,Psychological
3652,Comedy
3652,Mystery
3652,Psychological
3652,Supernatural
3652,Thriller
61029,Horror
61029,Mystery
61029,Psychological
39738,Drama
39738,Horror
39738,Mystery
39738,Psychological
142316,Drama
142316,Mystery
142316,Thriller
141996,Drama
141996,Horror
141996,Slice of Life
141996,Thriller
157416,Drama
157416,Mystery
157416,Psychological
157416,Romance
157416,Slice of Life
157416,Thriller
42292,Comedy
42292,Drama
42292,Psychological
39548,Drama
39548,Horror
39548,Mystery
39548,Psychological
31263,Drama
31263,Horror
31263,Mystery
31263,Psychological
31265,Drama
31265,Horror
31265,Mystery
31265,Psychological
31261,Drama
31261,Horror
31261,Mystery
31261,Psychological
102963,Drama
102963,Horror
102963,Mystery
102963,Psychological
92537,Drama
92537,Horror
92537,Mystery
92537,Psychological
92536,Drama
92536,Horror
92536,Mystery
31258,Drama
31258,Horror
31258,Mystery
31258,Psychological
31257,Drama
31257,Horror
31257,Mystery
31257,Psychological
158338,Comedy
158338,Slice of Life
156810,Comedy
156810,Romance
156810,Slice of Life
155658,Comedy
155658,Drama
155658,Slice of Life
158220,Comedy
158220,Slice of Life
158223,Comedy
158223,Slice of Life
158228,Comedy
158228,Sports
157604,Comedy
157604,Drama
157604,Psychological
157604,Slice of Life
92453,Drama
92453,Horror
92453,Mystery
144226,Drama
144226,Horror
144226,Mystery
144226,Supernatural
60139,Comedy
60139,Horror
60139,Mystery
60139,Psychological
92403,Horror
92403,Mystery
82491,Horror
82491,Mystery
92604,Comedy
92604,Drama
92604,Horror
92604,Mystery
92604,Psychological
92604,Slice of Life
44998,Drama
44998,Horror
44998,Mystery
44998,Psychological
46528,Comedy
46528,Sports
54355,Comedy
54355,Mystery
54355,Psychological
54355,Sports
46795,Drama
46795,Fantasy
46795,Horror
46795,Mystery
46795,Psychological
33749,Comedy
33749,Drama
33749,Horror
33749,Mystery
33749,Psychological
33749,Supernatural
4896,Drama
4896,Horror
4896,Mystery
4896,Psychological
4896,Supernatural
46144,Drama
46144,Horror
46144,Mystery
46144,Psychological
46081,Drama
46081,Horror
46081,Mystery
46081,Psychological
56706,Comedy
56706,Drama
56706,Fantasy
56706,Mystery
56706,Psychological
56706,Supernatural
92936,Drama
92936,Fantasy
92936,Horror
92936,Mystery
51498,Drama
51498,Fantasy
51498,Horror
51498,Mystery
51499,Drama
51499,Horror
51499,Mystery
51499,Supernatural
53900,Drama
53900,Mystery
53900,Psychological
53900,Supernatural
53900,Thriller
146747,Drama
146747,Mystery
146747,Psychological
146747,Supernatural
146747,Thriller
146749,Drama
146749,Fantasy
146749,Mystery
146749,Supernatural
64053,Drama
64053,Fantasy
64053,Mystery
64053,Supernatural
103290,Drama
103290,Horror
103290,Mystery
103290,Psychological
103290,Supernatural
146748,Drama
146748,Horror
146748,Mystery
146748,Supernatural
146746,Drama
146746,Horror
146746,Mystery
146746,Psychological
146745,Drama
146745,Horror
146745,Mystery
146745,Psychological
146744,Drama
146744,Horror
146744,Mystery
146744,Psychological
146744,Supernatural
39547,Drama
39547,Horror
39547,Mystery
39547,Psychological
39547,Supernatural
102540,Comedy
102540,Drama
102540,Horror
102540,Mystery
102540,Psychological
102540,Supernatural
146723,Comedy
146723,Drama
146723,Horror
146723,Mystery
156726,Comedy
156726,Slice of Life
112442,Comedy
112442,Drama
112442,Horror
112442,Mystery
112442,Supernatural
96542,Drama
96542,Horror
96542,Mystery
96542,Supernatural
7568,Comedy
121696,Comedy
121696,Ecchi
121696,Mystery
121696,Supernatural
66951,Comedy
60009,Comedy
159123,Comedy
145272,Comedy
145272,Fantasy
145272,Mystery
145272,Romance
145272,Supernatural
157374,Comedy
157372,Comedy
157373,Comedy
54356,Comedy
54356,Supernatural
54357,Comedy
54357,Slice of Life
54357,Supernatural
158952,Comedy
158952,Psychological
158335,Comedy
158335,Slice of Life
31260,Drama
31260,Horror
31260,Mystery
31260,Psychological
31260,Supernatural
31264,Comedy
31264,Drama
31264,Horror
31264,Mystery
31264,Psychological
142441,Comedy
142441,Horror
142441,Mystery
142441,Psychological
31266,Comedy
31266,Drama
31266,Horror
31266,Mystery
31266,Psychological
31262,Drama
31262,Horror
31262,Mystery
31262,Psychological
125623,Drama
125623,Horror
125623,Mystery
125623,Psychological
124652,Drama
124652,Horror
124652,Mystery
124652,Psychological
124652,Thriller
139623,Drama
139623,Horror
139623,Mystery
139623,Psychological
139623,Supernatural
139623,Thriller
131149,Horror
131149,Mystery
131149,Psychological
131149,Supernatural
131149,Thriller
114446,Drama
114446,Horror
114446,Mystery
114446,Psychological
114446,Supernatural
114446,Thriller
136501,Action
136501,Adventure
136501,Comedy
136501,Drama
136501,Fantasy
136501,Slice of Life
136501,Supernatural
44411,Comedy
44411,Mystery
6064,Comedy
10491,Comedy
10491,Ecchi
10491,Mahou Shoujo
10491,Mystery
10491,Romance
10491,Supernatural
55075,Comedy
158215,Action
158215,Comedy
158215,Mahou Shoujo
158215,Supernatural
101044,Action
101044,Adventure
101044,Comedy
101044,Fantasy
21512,Music
21512,Slice of Life
123905,Comedy
123905,Slice of Life
144916,Comedy
144916,Slice of Life
141907,Music
141907,Slice of Life
87135,Music
164241,Music
164241,Slice of Life
99827,Comedy
99827,Drama
99827,Music
99827,Slice of Life
133849,Music
133849,Slice of Life
160829,Drama
160829,Music
160829,Slice of Life
101125,Fantasy
16700,Action
16700,Mystery
16700,Psychological
16700,Thriller
2899,Comedy
2899,Mystery
97922,Action
97922,Drama
97922,Psychological
97922,Sci-Fi
85226,Action
85226,Drama
85226,Psychological
85226,Sci-Fi
97766,Comedy
97766,Drama
97766,Romance
97766,Slice of Life
98786,Comedy
98786,Drama
98786,Romance
98786,Slice of Life
94309,Comedy
94309,Drama
94309,Romance
94309,Slice of Life
777,Action
777,Horror
777,Supernatural
30267,Action
30267,Horror
30267,Supernatural
39760,Action
39760,Hentai
39760,Horror
270,Action
270,Horror
270,Supernatural
30751,Action
30751,Horror
30751,Supernatural
11077,Action
11077,Horror
11077,Supernatural
21123,Action
21123,Adventure
21123,Comedy
21123,Fantasy
97988,Action
97988,Adventure
97988,Comedy
97988,Fantasy
43801,Action
43801,Adventure
43801,Comedy
43801,Drama
43801,Fantasy
43801,Mystery
122922,Action
122922,Adventure
122922,Comedy
122922,Fantasy
16932,Action
16932,Fantasy
16932,Supernatural
14345,Action
14345,Psychological
14345,Sci-Fi
50593,Action
50593,Drama
50593,Ecchi
50593,Psychological
50593,Romance
50593,Sci-Fi
117653,Action
117653,Drama
21131,Action
21131,Comedy
21131,Ecchi
21131,Fantasy
21131,Romance
21131,Sci-Fi
78369,Action
78369,Fantasy
78369,Romance
78369,Sci-Fi
78369,Supernatural
120434,Action
120434,Sci-Fi
120434,Supernatural
97106,Action
97106,Sci-Fi
97106,Supernatural
81459,Action
81459,Fantasy
81459,Supernatural
21390,Action
21390,Ecchi
21390,Fantasy
21390,Sci-Fi
17729,Drama
17729,Ecchi
17729,Psychological
17729,Romance
128873,Comedy
128873,Romance
128873,Slice of Life
21010,Ecchi
21010,Romance
79051,Drama
79051,Romance
86542,Drama
86542,Romance
21005,Drama
21005,Ecchi
21005,Romance
21312,Comedy
21312,Ecchi
86540,Action
86540,Drama
86540,Mystery
21006,Action
21006,Drama
21006,Ecchi
21006,Romance
86541,Drama
86541,Psychological
86541,Romance
99470,Action
120892,Action
145740,Action
21415,Comedy
21415,Ecchi
11759,Action
11759,Romance
11759,Sci-Fi
53116,Action
53116,Romance
53116,Sci-Fi
52993,Action
52993,Romance
52993,Sci-Fi
13859,Comedy
13859,Sci-Fi
71867,Comedy
21404,Action
21404,Sci-Fi
13939,Action
13939,Romance
13939,Sci-Fi
21306,Action
21306,Ecchi
21306,Slice of Life
21306,Supernatural
21777,Action
21777,Comedy
21777,Ecchi
21777,Supernatural
86401,Action
86401,Fantasy
86401,Supernatural
97951,Comedy
97951,Fantasy
97951,Supernatural
14749,Comedy
14749,Romance
56612,Comedy
56612,Romance
56613,Comedy
56613,Romance
61605,Comedy
61605,Ecchi
61605,Romance
75984,Comedy
75984,Romance
93779,Comedy
93779,Romance
18277,Action
18277,Ecchi
18277,Fantasy
21098,Action
21098,Ecchi
21098,Fantasy
71021,Action
71021,Ecchi
71021,Fantasy
147232,Action
147232,Ecchi
147232,Fantasy
147232,Supernatural
136226,Action
136226,Ecchi
136226,Fantasy
136226,Supernatural
112296,Action
112296,Ecchi
112296,Fantasy
112296,Supernatural
102436,Action
102436,Ecchi
102436,Fantasy
102436,Supernatural
112324,Action
112324,Ecchi
112324,Fantasy
112324,Supernatural
21815,Action
21815,Ecchi
21815,Fantasy
118189,Comedy
118189,Slice of Life
70901,Action
70901,Comedy
70901,Ecchi
70901,Sci-Fi
70901,Supernatural
15315,Action
15315,Comedy
15315,Fantasy
15315,Supernatural
16444,Fantasy
16444,Supernatural
75855,Action
75855,Comedy
75855,Fantasy
75855,Supernatural
86272,Action
86272,Comedy
86272,Fantasy
86272,Supernatural
79333,Action
79333,Adventure
79333,Comedy
79333,Fantasy
79333,Romance
79331,Action
79331,Adventure
79331,Comedy
79331,Fantasy
6347,Comedy
6347,Romance
43872,Comedy
43872,Romance
43872,Slice of Life
8516,Comedy
8516,Romance
8516,Slice of Life
10834,Comedy
10834,Romance
10834,Slice of Life
21467,Comedy
21467,Mahou Shoujo
55637,Comedy
42295,Comedy
42295,Romance
42295,Slice of Life
9471,Comedy
9471,Romance
9471,Slice of Life
21468,Comedy
21468,Slice of Life
10431,Comedy
49840,Comedy
49840,Romance
49840,Slice of Life
107348,Comedy
7805,Comedy
7805,Romance
7870,Comedy
7870,Slice of Life
14075,Action
14075,Drama
14075,Fantasy
14075,Mystery
14075,Romance
45205,Action
45205,Drama
45205,Mystery
45205,Psychological
20785,Action
20785,Ecchi
20785,Romance
20785,Supernatural
81025,Action
81025,Ecchi
81025,Romance
81025,Supernatural
94447,Comedy
81023,Action
81023,Ecchi
81023,Romance
81023,Supernatural
8841,Action
8841,Comedy
8841,Ecchi
8841,Supernatural
10209,Action
10209,Comedy
10209,Ecchi
10209,Supernatural
53067,Comedy
53067,Fantasy
53067,Romance
95397,Comedy
95397,Ecchi
95397,Fantasy
10790,Action
10790,Comedy
10790,Ecchi
10790,Supernatural
15437,Action
15437,Comedy
15437,Ecchi
15437,Supernatural
51410,Comedy
51410,Ecchi
51410,Supernatural
8425,Drama
8425,Mystery
8425,Romance
36248,Mystery
31313,Drama
31313,Mystery
31313,Romance
74269,Drama
74269,Mystery
74269,Romance
75017,Mystery
104722,Action
104722,Comedy
104722,Drama
104722,Fantasy
104722,Mystery
104722,Romance
99350,Action
99350,Comedy
99350,Drama
99350,Fantasy
99350,Mystery
99350,Romance
99351,Action
99351,Comedy
99351,Drama
99351,Fantasy
99351,Mystery
99351,Romance
20541,Comedy
20541,Romance
20541,Sci-Fi
20541,Supernatural
21793,Comedy
21793,Romance
21793,Sci-Fi
21793,Slice of Life
21793,Supernatural
69625,Comedy
69625,Romance
69625,Sci-Fi
69625,Supernatural
72867,Comedy
72867,Sci-Fi
72867,Slice of Life
126825,Comedy
126827,Drama
93084,Comedy
92982,Comedy
126826,Comedy
93103,Comedy
93103,Drama
93470,Comedy
94651,Comedy
73539,Drama
102504,Romance
102504,Supernatural
102734,Psychological
102734,Sci-Fi
102621,Psychological
102621,Sci-Fi
100718,Psychological
15225,Comedy
15225,Romance
15225,Supernatural
20608,Comedy
55876,Drama
55876,Ecchi
55876,Psychological
55876,Romance
55876,Supernatural
91764,Comedy
55679,Comedy
55679,Ecchi
55679,Romance
11013,Comedy
11013,Romance
11013,Supernatural
13403,Comedy
13403,Mystery
13403,Supernatural
47207,Comedy
47207,Mystery
47207,Supernatural
107588,Comedy
355,Action
355,Comedy
355,Drama
355,Fantasy
355,Romance
355,Supernatural
2787,Action
2787,Comedy
2787,Drama
2787,Fantasy
2787,Romance
6572,Action
6572,Comedy
6572,Fantasy
6572,Romance
33074,Action
33074,Drama
33074,Supernatural
41608,Action
30783,Action
30783,Drama
30783,Fantasy
30783,Romance
30783,Supernatural
118673,Comedy
118673,Fantasy
118673,Slice of Life
92497,Action
92497,Fantasy
92497,Slice of Life
6773,Action
6773,Fantasy
6773,Romance
6773,Supernatural
117910,Romance
117910,Supernatural
1815,Action
1815,Adventure
1815,Drama
1815,Fantasy
1815,Romance
1815,Supernatural
3221,Adventure
3221,Comedy
3221,Fantasy
17551,Comedy
17551,Fantasy
17551,Supernatural
14957,Comedy
14957,Fantasy
14957,Supernatural
6330,Comedy
6330,Fantasy
6330,Supernatural
6628,Comedy
940,Comedy
940,Ecchi
940,Romance
940,Supernatural
52504,Comedy
52504,Ecchi
52504,Romance
52504,Supernatural
33117,Action
33117,Comedy
33117,Ecchi
33117,Romance
33117,Supernatural
2132,Comedy
2132,Ecchi
2132,Romance
2132,Supernatural
486,Adventure
486,Drama
486,Fantasy
486,Psychological
486,Slice of Life
1379,Adventure
1379,Drama
1379,Fantasy
1379,Slice of Life
30399,Adventure
30399,Drama
30399,Fantasy
30399,Mystery
30399,Psychological
30399,Sci-Fi
3466,Adventure
3466,Fantasy
3466,Psychological
41263,Action
41263,Comedy
41263,Fantasy
84723,Action
84723,Comedy
84723,Fantasy
98448,Adventure
98448,Drama
98448,Fantasy
98448,Psychological
98448,Slice of Life
108973,Adventure
108973,Slice of Life
100466,Adventure
100466,Drama
100466,Fantasy
100466,Mystery
100466,Sci-Fi
100466,Slice of Life
98489,Action
98489,Adventure
98489,Fantasy
98489,Mystery
98489,Sci-Fi
98489,Slice of Life
2175,Adventure
2175,Drama
2175,Fantasy
1066,Comedy
3956,Comedy
7375,Comedy
12823,Comedy
1531,Comedy
1531,Ecchi
1531,Fantasy
1531,Romance
1531,Supernatural
19221,Comedy
19221,Ecchi
19221,Romance
19221,Supernatural
84431,Comedy
84431,Romance
84593,Comedy
84593,Romance
20479,Comedy
20479,Romance
15037,Horror
15037,Mystery
15037,Supernatural
107827,Horror
107827,Mystery
107827,Supernatural
56206,Ecchi
56206,Horror
56206,Mystery
56206,Psychological
56206,Supernatural
49094,Drama
49094,Horror
49094,Mystery
49094,Romance
121954,Comedy
121954,Ecchi
121954,Horror
121954,Mystery
121954,Psychological
121954,Romance
121954,Supernatural
121955,Comedy
121955,Ecchi
121955,Horror
121955,Mystery
121955,Psychological
121955,Supernatural
57963,Drama
57963,Horror
57963,Mystery
57963,Psychological
57963,Supernatural
73939,Adventure
73939,Drama
73939,Ecchi
73939,Horror
73939,Thriller
64571,Horror
64571,Mystery
64571,Psychological
64571,Supernatural
140437,Drama
140437,Ecchi
140437,Horror
140437,Psychological
140437,Supernatural
13807,Horror
20462,Action
20462,Adventure
20462,Comedy
20462,Fantasy
62097,Action
62097,Adventure
62097,Comedy
62097,Fantasy
62097,Romance
62831,Action
62831,Adventure
62831,Comedy
62831,Fantasy
62831,Romance
109515,Action
109515,Adventure
109515,Comedy
20719,Action
20719,Adventure
20719,Comedy
20719,Fantasy
20724,Action
20724,Adventure
20724,Comedy
20724,Fantasy
123670,Comedy
123670,Fantasy
8630,Action
8630,Comedy
8630,Ecchi
8630,Romance
42297,Action
42297,Comedy
42297,Romance
42297,Supernatural
56771,Action
56771,Comedy
56771,Supernatural
47536,Action
47536,Comedy
47536,Ecchi
47536,Romance
117736,Action
117736,Comedy
117736,Ecchi
117736,Romance
117737,Action
117737,Comedy
117737,Ecchi
117737,Romance
76182,Comedy
93956,Action
93956,Comedy
93956,Ecchi
93956,Supernatural
20991,Action
20991,Adventure
20991,Comedy
10604,Action
10604,Comedy
10604,Romance
12293,Comedy
12293,Ecchi
12293,Romance
81373,Action
81373,Fantasy
81373,Romance
81373,Supernatural
62735,Action
62735,Ecchi
62735,Fantasy
62735,Romance
62735,Supernatural
70363,Action
70363,Ecchi
70363,Fantasy
70363,Romance
70363,Supernatural
146625,Action
146625,Comedy
146625,Romance
146625,Supernatural
151789,Action
151789,Comedy
151789,Romance
151789,Supernatural
17247,Action
17247,Ecchi
17247,Fantasy
55952,Action
55952,Ecchi
55952,Fantasy
53633,Action
53633,Comedy
53633,Ecchi
53633,Fantasy
53633,Romance
87043,Action
87043,Comedy
87043,Fantasy
20451,Action
20451,Ecchi
20451,Fantasy
97682,Action
97682,Drama
97682,Fantasy
93620,Fantasy
114429,Adventure
