media_id,synonym
3858,Las aventuras de José Miel
3858,A Abelhinha Hutch
3858,A Abelhinha Guerreira
3858,Un alveare d'avventure per l'ape Magà
3858,Le Petit Prince Orphelin
3858,Hacou I'abeille
3858,Micky l'abeille
3858,Flitz das bienenkind
3858,Honingbij hutch
3858,Hutch Miodowe Serce
3858,Пчелка Хатч
3858,مغامرات بشّار
3858,"مغامرات نحول , بشار"
8139,Le nuove avventure dell'Ape Magà
8141,Hutch the Honeybee
2389,G-Force
2389,Scientific Ninja Team Gatchaman
2389,Battle of the Planets
2389,La Bataille des planètes
6374,Science Ninja Team Gatchaman II
6375,Gatchaman Fighter
6375,Science Ninja Team Gatchaman Fighter
6375,Science Ninja Team Gatchaman F
3153,Science Ninja Team Gatchaman (movie)
3154,ガッチャマン
3154,Kagaku Ninja-Tai Gatchaman (OVA)
3154,Techno Ninja Gatchaman
121714,Ohayou Ninjatai Gatchaman
121714,Ohayou Ninja Force Gatchaman
121714,Ninja-tai Gatchaman ZIP!
20487,Gatchaman Crowds Second
15957,Dokachin the Primitive Boy
7551,Godam
7551,Go Wapper 5 Go Dam
7551,Gowapper-5 Godam
4154,Calendar Man
4154,Calendarman
21755,Time Bokan Twenty Four
98521,Time Bokan: Three Bad Guys' Counterattack
98521,Time Bokan 24 2nd Season
3295,Yattaman New Series
3295,Yattaman Remake
3295,Yattaaman 2
6693,Gekijouban Yatterman: Shin Yattermecha Osu gou! Omocha no Kuni de Dai Ketsudan da Koron
6693,Yatterman (movie 2009)
2892,The Genie Family
2892,"Bob, der Flaschengeist"
2892,Il mago pancione Etcì
2892,Przyjaciel Bob
114402,The Genie Family 2020
114402,Genie Family - Il ritorno del mago pancione
100262,Monster Strike 3
100262,Monster Strike the Animation: : The Fading Cosmos
100262,Monster Strike the Anime: The Fading Cosmos
100262,Monster Strike 2017
98791,Zenritsu no Lucifer: Tada Hitotsu no Hajimari no Uta
98791,Monster Strike Golden Week Special
21584,Love Live! School Idol Project Sunshine!!
147034,YOHANE THE PARHELION -Unpolarized Reflexion-
151513,YOHANE THE PARHELION -SUNSHINE in the MIRROR-
151513,Ёханэ Паргелий: Рассвет в Зазеркалье
166381,RIMURU THE PARHELION -SUNSHINE in the SLIME-
166381,転スラ × 幻ヨハ
166381,Tensura x Yohane
101280,転スラ
101280,TenSura
101280,Vita da Slime
101280,"Moi, quand je me réincarne en Slime"
101280,关于我转生变成史莱姆这档事
101280,เกิดใหม่ทั้งทีก็เป็นสไลม์ไปซะแล้ว
101280,Meine Wiedergeburt als Schleim in einer anderen Welt
101280,О моём перерождении в слизь
116741,The Slime Diaries: That Time I Got Reincarnated as a Slime
116741,เกิดใหม่ทั้งทีก็เป็นสไลม์ไปซะแล้ว : เดอะ สไลม์ ไดอารี่
116741,关于我转生变成史莱姆这档事 转生史莱姆日记
116741,เกิดใหม่ทั้งทีก็เป็นสไลม์ไปซะแล้ว ไดอารี่ของสไลม์
104822,Die Schleim-Tagebücher
86355,Regarding Reincarnating as Slime
86355,TenSura
86355,"Moi, quand je me réincarne en Slime"
86355,เกิดใหม่ทั้งทีก็เป็นสไลม์ไปซะแล้ว
86355,Odrodzony jako Galareta
86355,關於我轉生變成史萊姆這檔事
103875,Tensei Shitara Slime Datta Ken - The Ways of Strolling in the Demon Country
103875,Tensei Shitara Slime Datta Ken: Mabutsu no Kuni no Arukikata
103875,เกิดใหม่ทั้งทีก็เป็นสไลม์ไปซะแล้ว ~เที่ยวทั่วแคว้นแดนอสูร~
114566,Regarding though Reincarnated to Shachiku
86399,Regarding Reincarnating as Slime
86399,Odrodzony jako galareta
86399,Meine Wiedergeburt als Schleim in einer anderen Welt
86399,Aquella Vez en que me Convertí en Slime
86399,TenSura
86399,Vita da slime
86399,"Moi, quand je me réincarne en Slime"
86399,Kun jälleensynnyin hirviönä
86399,О моём перерождении в слизь
86399,เกิดใหม่ทั้งทีก็เป็นสไลม์ไปซะแล้ว
86399,關於我轉生變成史萊姆這檔事
116742,Tensura 2
116742,关于我转生变成史莱姆这档事第二季（下半）
116742,เกิดใหม่ทั้งทีก็เป็นสไลม์ไปซะแล้ว ภาค 2 พาร์ท 2
116742,"Moi, quand je me réincarne en Slime Saison 2 Partie 2"
116742,О моём перерождении в слизь 2
139498,That Time I Got Reincarnated as a Slime Movie
139498,เกิดใหม่ทั้งทีก็เป็นสไลม์ไปซะแล้ว เดอะมูฟวี่
139498,Lúc đó tôi đã chuyển sinh thành Slime: Mối Liên Kết Đỏ Thẫm
139498,О моём перерождении в слизь: Алые узы
156822,That Time I Got Reincarnated as a Slime Season 3
156822,Tensura 3
156822,เกิดใหม่ทั้งทีก็เป็นสไลม์ไปซะแล้ว ภาค 3
108511,転スラ2
108511,TenSura 2
108511,关于我转生变成史莱姆这档事第二季（上半）
108511,เกิดใหม่ทั้งทีก็เป็นสไลม์ไปซะแล้ว ภาค 2
108511,"Moi, quand je me réincarne en Slime Saison 2"
108511,Meine Wiedergeburt als Schleim in einer anderen Welt Staffel 2
108511,О моём перерождении в слизь 2
161802,That Time I Got Reincarnated as a Slime: Coleus' Dream
127725,Tensei Shitara Shima Kousaku Datta Kudan
127725,Regarding Reincarnated to Shima Kosaku
47204,Kacho Shima Kosaku
47204,Section Chief Shima Kousaku
92005,Kakaricho Shima Kosaku
53316,Young Shima Kosaku: Shunin-hen
53315,Young Shima Kosaku
127723,Student Shima Kosaku: Volume Job Hunting
30446,Ah! My Goddess
30446,Oh Ma Déesse!
30446,โอ้! เทพธิดา
30446,幸運女神
30446,我的女神
30446,Lum - Nữ thần hộ mệnh
1003,Ah! My Goddess! Specials
1003,Aa! Megami-sama! Episodes 12.5
1003,Aa! Megami-sama! (TV) episodes 25 and 26
50,Ah! My Goddess! (TV)
50,幸運女神
50,오! 나의 여신님
303,Oh! My Goddess: Being Small is Convenient
303,Ah! My Goddess!: Chichaitte Koto wa Benri da ne
32700,Ah My Goddess! Adventures of the Mini-Goddesses
32700,Être minuscule c'est... hyper pratique
880,Ah! My Goddess: Sorezore no Tsubasa
880,Ah! My Goddess - Flights of Fancy
2198,Ah! My Goddess: Sorezore no Tsubasa Specials
2198,Ah! My Goddess - Flights of Fancy Specials
3090,Ah! My Goddess: Tatakau Tsubasa
9611,Ah! My Goddess (2011)
49,Ah! My Goddess (OVA)
49,"Oh, mia dea!"
304,Gekijouban Aa! Megamisama
304,Aa! Megami-sama!: The Movie
34603,Ah! My Goddess - First End
10541,Yuruani
10541,Weekly Shimakou
10541,Shuukan Shimakou Daikaijuu Shima Kosaku no Maki
11609,Yuruani
11609,Weekly Shimakou
11609,Shuukan Shimakou Daikaijuu Shima Kosaku no Maki
127724,Shima Kosaku's Charge Sheet
127724,ชิมะ โคซาคุ กับคดีฆาตกรรมปริศนา
11611,Yuruani
11611,Weekly Shimakou Special
11611,Shuukan Shimakou Daikaijuu Shima Kosaku no Maki Special
53310,Buchou Shima Kosaku
53310,Manager Kosaku Shima
53311,Torishimariyaku Shima Kosaku
53311,Managing Director Shima Kosaku
53311,Assistant Director Kosaku Shima
53312,Jomu Shima Kosaku
53312,Executive Managing Director Shima Kosaku
53313,Senmu Shima Kosaku
53313,Executive Director Kosaku Shima
53313,ชิมะ โคซาคุ ภาคกรรมการผู้จัดการอาวุโส
53314,Shacho Shima Kosaku
53314,ชิมะ โคซาคุ ภาคประธานบริษัท
92006,Kaicho Shima Kosaku
133123,Senior Adviser Shima Kousaku
106509,ten·sura
106509,転スラ
106509,Tensei Shitara Slime Datta Ken (2019)
106509,That Time I Got Reincarnated as a Slime OVA
106509,เกิดใหม่ทั้งทีก็เป็นสไลม์ไปซะแล้ว OAD
106509,"Moi, quand je me réincarne en Slime OAD"
110029,Tensura
110029,Tenchura! That Time I Got Reincarnated as a Slime
110271,That Time I Got Reincarnated as a Slime Another Story: Trinity of the Magic Kingdom
110271,That Time I Was Reincarnated As A Slime Strange Report: Tempest Life of Trinity
110271,Tensei shitara Slime datta Ken Ibun: Makoku Gurashi no Trinity
110271,Tensei shitara Slime Datta Ken Ibun: Makokugurashi no Trinity
150291,TenSura: Clayman Revenge
164248,That Time I Got Reincarnated as a Slime Gourmet Story: Peko and Rimuru's Cooking Book
146503,That Time I Got Reincarnated as a Slime: Ramiris to the Rescue
146503,Tensura
146503,"Moi, quand je me réincarne en Slime"
115740,The man picked up by the gods
115740,Kamihiro
115740,Kami-tachi ni Hirowareta Otoko
115740,เพราะพระเจ้าเลือกเลยได้เกิดใหม่มาเลี้ยงสไลม์ในต่างโลก
101793,The Man Picked Up By the Gods
101793,Kami-tachi ni Hirowareta Otoko
101793,เพราะพระเจ้าเลือกเลยได้เกิดใหม่มาเลี้ยงสไลม์ในต่างโลก
101794,The Man Picked up by the Gods
101794,Kami-tachi ni Hirowareta Otoko
135102,Kami-tachi ni Hirowareta Otoko 2
135102,เพราะพระเจ้าเลือกเลยได้เกิดใหม่มาเลี้ยงสไลม์ในต่างโลก ภาค 2
135102,Oleh Rahmat Para Dewa 2
143391,Chiyuki's Fashion Check
107201,虚构推理
107201,ไขปมปริศนาภูต
107201,Ложные выводы
126529,ไขปมปริศนาภูต ภาค 2
126529,Ложные выводы 2
152005,In/Spectre Mini Season 2
113828,In/Spectre - Mini Animation
86199,Invented Inference
86199,Kyoko Suiri
86199,Inspectre
86199,Stranger Case
86199,Ложные выводы
86199,ไขปมปริศนาภูต
86199,虚构推理
86199,Kỳ án siêu nhiên
122238,Invented Divination
108450,Queen Zaza – Die letzten Drachenfänger
108450,زازا قاهرة التنانين
108450,La chasse aux dragons
97675,Caçando Dragões
97675,Łowcy smoków
112931,Kuutei Dragons Novel
111501,Smile at the Runway
111501,ถักทอฝันสู่รันเวย์
116328,Smile Down the Runway Mini
116328,Runway de Waratte Mini Anime
99757,Smile at the Runway
99757,Shine
99757,ถักทอฝันสู่รันเวย์
10800,Chihayafull
43245,치하야후루
43245,花牌情緣
86700,Chihayafuru: Middle School Arc
108635,Chihayafuru Chūgakusei-hen
108635,Chihayafuru: Middle School Arc
14397,Chihayafull 2
18745,Chihayafull 2 OVA
18745,Chihayafuru 2 OVA
18745,Chihayafuru 2 Episode 26
16498,SnK
16498,AoT
16498,Ataque a los Titanes
16498,Ataque dos Titãs
16498,L'Attacco dei Giganti
16498,מתקפת הטיטאנים
16498,进击的巨人
16498,L’Attaque des Titans
16498,الهجوم على العمالقة
16498,ผ่าพิภพไททัน
16498,حمله به تایتان
16498,Ataque de Titãs
21281,Ataque a los Titanes: Junior High
21281,ผ่ามัธยมไททัน
21281,ผ่า! มัธยมไททัน
66535,Attack! Titan Junior High
106489,Attack on Titan: Junior High - Youth! Neighborhood Marley Academy
106489,ผ่า! มัธยมปลายไททัน ~เหล่าวัยรุ่นเร่าร้อนแห่งโรงเรียนเมอเร่~
53390,Atak Tytanów
53390,SnK
53390,AoT
53390,Ataque dos Titãs
53390,Ataque a los Titanes
53390,L'Attacco dei Giganti
53390,Titana Saldırı
53390,Útok titánů
53390,Titaanien sota - Attack on Titan
53390,Атака на титанов
53390,Napad titana
53390,ผ่าพิภพไททัน
53390,L'Attaque des Titans
53390,Atacul Titanilor
93313,Ataque a los titanes: Lost Girls (novela)
93313,L'Attaque des Titans - Lost Girls
95409,Атака на титанов - Потерянные девочки
99634,Episode 16.5A: Wall Sina. Goodbye
99634,Episode 16.5B: Wall Sina. Goodbye
99634,SnK
99634,AoT
99634,ผ่าพิภพไททัน OAD
99634,ผ่าพิภพไททัน ภาค OAD Lost Girls
99147,SnK 3
99147,AoT 3
99147,Shingeki no Kyojin Season 3
99147,מתקפת הטיטאנים עונה 3
99147,L'Attacco dei Giganti 3
99147,L'Attacco dei Giganti - Terza Stagione
99147,ผ่าพิภพไททัน ภาค 3
99147,حمله به تایتان فصل 3
99147,ผ่าพิภพไททัน ภาค 3 Part 1
104578,SnK 3
104578,AoT 3
104578,Shingeki no Kyojin Season 3 (2019)
104578,L'Attaco dei Giganti 3 Parte 2
104578,L'Attacco dei Giganti - Terza Stagione Parte 2
104578,מתקפת הטיטאנים עונה 3 חלק 2
104578,L'Attaque des Titans Saison 3 Partie 2 
104578,ผ่าพิภพไททัน ภาค 3 Part 2
104578,ผ่าพิภพไททัน ภาค 3 พาร์ท 2
104578,حمله به تایتان فصل 3
120257,Attack on Titan Season 3 Picture Drama
120257,Shingeki no Kyojin Chimi Kyara Gekijou Tonde Ke! Shinsei Levi-han Part 2
120257,Shingeki no Kyojin Season 3 Part 2 Specials
108942,Attack on Titan Season 3 Picture Drama
108942,Shingeki no Kyojin Chimi Kyara Gekijou Tonde Ke! Shinsei Levi-han
108942,Shingeki no Kyojin Season 3 Specials
110277,SnK 4
110277,AoT 4
110277,Shingeki no Kyojin 4
110277,進撃の巨人4
110277,Attack on Titan Season 4
110277,진격의 거인 더 파이널 시즌
110277,מתקפת הטיטאנים העונה האחרונה
110277,L'Attaque des Titans Saison Finale
110277,L'Attacco dei Giganti 4
110277,L'Attacco dei Giganti - La Stagione Finale
110277,حمله به تایتان فصل 4 
110277, ผ่าพิภพไททัน ไฟนอล ซีซั่น
110277,ผ่าพิภพไททัน Final Season
110277,ผ่าพิภพไททัน ภาค 4
110277,هجوم العملاقة الجزء الأخير
131681,SnK 4
131681,AoT 4
131681,L'attaque des titans Saison Finale Partie 2
131681,Shingeki no Kyojin: The Final Season (2022)
131681,اتک عن تایتان
131681,حمله به غول ها
131681,حمله به تایتان فصل 4 
131681, ผ่าพิภพไททัน ไฟนอล ซีซั่น Part 2
131681,ผ่าพิภพไททัน ภาค 4
131681,L'Attacco dei Giganti 4 Parte 2
146984,Shingeki no Kyojin: The Final Season Final Edition
146984,Shingeki no Kyojin: The Final Season Part 3
146984,ผ่าพิภพไททัน ภาค 4
146984,ผ่าพิภพไททัน ไฟนอล ซีซั่น Part 3
146984,Attack on Titan Final Season Part 3 Final Arc Part 1
146984,Attack on Titan The Final Season The Final Part Special
146984,Attack on Titan The Final Season The Final Part Part 1
146984,حمله به تایتان فصل آخر قسمت ویژه 1 
162314,Shingeki no Kyojin: The Final Season Final Edition
162314,Attack on Titan Final Season Part 3 Final Arc Part 2
162314,Attack on Titan: The Final Season Part 4
162314,Shingeki no Kyojin: The Final Season Part 4
139754,Shingeki no Kyojin: The Final Season Specials
119113,ผ่าพิภพไททัน Chronicle
20958,SnK 2
20958,AoT 2
20958,+מתקפת הטיטאנים עונה 2
20958,L'Attacco dei Giganti 2
20958,L'Attacco dei Giganti - Seconda Stagione
20958,ผ่าพิภพไททัน ภาค 2
20958,حمله به تایتان فصل 2
110640,Shingeki no Kyojin: Attack on Skytree
110640,SnK
110640,Aot
100465,AoT
100465,SnK
21057,Ghost in the Shell: O Novo Filme
21056,Koukaku Kidoutai: AAA
17187,Koukaku Kidoutai Arise: Ghost in the Shell - Border:1 Ghost Pain
20776,Logicoma Beat
20776,Logicoma Court
20776,Logicoma Heart
20776,Logicoma Root
20776,Koukaku Kidoutai Arise: Ghost In The Shell Specials
43,GitS
43,Ghost in the Shell: O Fantasma do Futuro
4672,GitS 2.0
31023,Призрак в доспехах
31023,Ghost in the Shell
31028,Kōkaku Kidōtai 1.5: Human-Error Processor
31026,Ghost in the Shell 2
467,Ghost in the Shell SAC
467,Ghost in the Shell TV
467,Koukaku Kidoutai STAND ALONE COMPLEX
801,Koukaku Kidoutai S.A.C. 2nd GIG
801,Ghost In The Shell S.A.C. 2nd GIG
2448,Ghost in the Shell: SAC 2nd GIG Movie
2448,Koukaku Kidoutai S.A.C. 2nd GIG Individual Eleven
2449,Ghost in the Shell: STAND ALONE COMPLEX Movie
2449,Koukaku Kidoutai STAND ALONE COMPLEX The Laughing Man
93023,Ghost in the Shell: Stand Alone Complex - The Laughing Man
37848,GitS: SAC
37848,White Maze
37848,The Lost Memory
37848,Revenge of the Cold Machines
1566,Koukaku Kidoutai Stand Alone Complex - Solid State Society
1566,Koukaku Kidoutai Stand Alone Complex: Solid State Society
1566,GitS SAC SSS
1566,GitS: SAC 3
106154,GITS:SAC_2045
106154,โกสต์ อิน เดอะ เชลล์: SAC_2045
138899,Ghost in the Shell: SAC_2045 - Guerra Sostenible
117756,GITS:SAC_2045
117756,โกสต์ อิน เดอะ เชลล์: SAC_2045 ภาค 2
163143,Ghost in the Shell: SAC_2045 - The Last Human
10870,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi Specials
3447,Koukaku Kidoutai Stand Alone Complex - Solid State Society - Uchikoma no Hibi
3447,Koukaku Kidoutai Stand Alone Complex: Solid State Society - Uchikoma no Hibi
3447,GitS SAC SSS - Uchikoma no Hibi
3447,GitS: SAC 3 - Uchikoma no Hibi
10948,Koukaku Kidoutai: Stand Alone Complex Complex 2nd GIG - Individual Eleven - Tachikoma no Hibi
3485,Ghost in the Shell: Stand Alone Complex 2nd GIG - Tachikoma Specials
